elePt_a
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_e
monoH,107000.35693359375
SMHtt_et,102497.27940368652
elePt_f
monoH,106858.39030456543
SMHtt_et,102497.27940368652
elePt_g
monoH,106784.95904541016
SMHtt_et,102497.27940368652
elePt_h
monoH,104283.44081115723
SMHtt_et,100140.28213500977
elePt_i
monoH,104276.09809875488
SMHtt_et,100140.28213500977
elePt_j
monoH,76240.43292236328
SMHtt_et,73868.2536315918
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229975.6076660156
elePt_c
monoH,3251169.0703125
SMHtt_et,1115712.9094238281
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_e
monoH,107000.35693359375
SMHtt_et,102497.27940368652
elePt_f
monoH,106858.39030456543
SMHtt_et,102497.27940368652
elePt_g
monoH,106784.95904541016
SMHtt_et,102497.27940368652
elePt_h
monoH,104283.44081115723
SMHtt_et,100140.28213500977
elePt_i
monoH,104276.09809875488
SMHtt_et,100140.28213500977
elePt_j
monoH,76240.43292236328
SMHtt_et,73868.2536315918
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229975.6076660156
elePt_c
monoH,3251169.0703125
SMHtt_et,1115712.9094238281
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_e
monoH,107000.35693359375
SMHtt_et,102497.27940368652
elePt_f
monoH,106858.39030456543
SMHtt_et,102497.27940368652
elePt_g
monoH,106784.95904541016
SMHtt_et,102497.27940368652
elePt_h
monoH,104283.44081115723
SMHtt_et,100140.28213500977
elePt_i
monoH,104276.09809875488
SMHtt_et,100140.28213500977
elePt_j
monoH,76240.43292236328
SMHtt_et,73868.2536315918
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229975.6076660156
elePt_c
monoH,3251169.0703125
SMHtt_et,1115712.9094238281
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_e
monoH,107000.35693359375
SMHtt_et,88460.12890625
elePt_f
monoH,106858.39030456543
SMHtt_et,88460.12890625
elePt_g
monoH,106784.95904541016
SMHtt_et,88460.12890625
elePt_h
monoH,104283.44081115723
SMHtt_et,86377.26846313477
elePt_i
monoH,104276.09809875488
SMHtt_et,86377.26846313477
elePt_j
monoH,76240.43292236328
SMHtt_et,65688.23852539062
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229975.6076660156
elePt_b
monoH,23676175.0
SMHtt_et,3519066.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115712.9094238281
elePt_c
monoH,14337599.0
SMHtt_et,3058953.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_d
monoH,257333.0
SMHtt_et,237911.0
elePt_e
monoH,107000.35693359375
SMHtt_et,88460.12890625
elePt_e
monoH,203860.0
elePt_f
monoH,106858.39030456543
SMHtt_et,88460.12890625
elePt_f
monoH,201521.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229975.6076660156
elePt_b
monoH,23676175.0
SMHtt_et,3519066.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115712.9094238281
elePt_c
monoH,14337599.0
SMHtt_et,3058953.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105989.98579406738
elePt_d
monoH,257333.0
SMHtt_et,237911.0
elePt_e
monoH,107000.35693359375
SMHtt_et,102497.27940368652
elePt_e
monoH,203860.0
SMHtt_et,194220.0
elePt_f
monoH,106858.39030456543
SMHtt_et,102497.27940368652
elePt_f
monoH,201521.0
SMHtt_et,194220.0
elePt_g
monoH,106784.95904541016
SMHtt_et,102497.27940368652
elePt_g
monoH,200854.0
SMHtt_et,194220.0
elePt_h
monoH,104283.44081115723
SMHtt_et,100140.28213500977
elePt_h
monoH,177231.0
SMHtt_et,166143.0
elePt_i
monoH,104276.09809875488
SMHtt_et,100140.28213500977
elePt_i
monoH,176681.0
SMHtt_et,166143.0
elePt_j
monoH,76240.43292236328
SMHtt_et,73868.2536315918
elePt_j
monoH,84146.0
SMHtt_et,81326.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_b
monoH,23676175.0
SMHtt_et,3517211.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_c
monoH,14337599.0
SMHtt_et,3057265.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_d
monoH,257333.0
SMHtt_et,237773.0
elePt_e
monoH,107000.35693359375
SMHtt_et,102458.11534118652
elePt_e
monoH,203860.0
SMHtt_et,194123.0
elePt_f
monoH,106858.39030456543
SMHtt_et,102458.11534118652
elePt_f
monoH,201521.0
SMHtt_et,194123.0
elePt_g
monoH,106784.95904541016
SMHtt_et,102458.11534118652
elePt_g
monoH,200854.0
SMHtt_et,194123.0
elePt_h
monoH,104283.44081115723
SMHtt_et,100101.11807250977
elePt_h
monoH,177231.0
SMHtt_et,166066.0
elePt_i
monoH,104276.09809875488
SMHtt_et,100101.11807250977
elePt_i
monoH,176681.0
SMHtt_et,166066.0
elePt_j
monoH,76240.43292236328
SMHtt_et,73836.43283081055
elePt_j
monoH,84146.0
SMHtt_et,81281.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_e
monoH,100504.21955871582
SMHtt_et,102458.11534118652
elePt_f
monoH,100479.74508666992
SMHtt_et,102458.11534118652
elePt_g
monoH,100479.74508666992
SMHtt_et,102458.11534118652
elePt_h
monoH,98181.38212585449
SMHtt_et,100101.11807250977
elePt_i
monoH,98181.38212585449
SMHtt_et,100101.11807250977
elePt_j
monoH,73097.61486816406
SMHtt_et,73836.43283081055
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_b
monoH,23676175.0
SMHtt_et,3517211.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_c
monoH,14337599.0
SMHtt_et,3057265.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_d
monoH,257333.0
SMHtt_et,237773.0
elePt_e
monoH,100504.21955871582
SMHtt_et,102458.11534118652
elePt_e
monoH,203860.0
SMHtt_et,194123.0
elePt_f
monoH,100479.74508666992
SMHtt_et,102458.11534118652
elePt_f
monoH,201521.0
SMHtt_et,194123.0
elePt_g
monoH,100479.74508666992
SMHtt_et,102458.11534118652
elePt_g
monoH,200854.0
SMHtt_et,194123.0
elePt_h
monoH,98181.38212585449
SMHtt_et,100101.11807250977
elePt_h
monoH,177231.0
SMHtt_et,166066.0
elePt_i
monoH,98181.38212585449
SMHtt_et,100101.11807250977
elePt_i
monoH,176681.0
SMHtt_et,166066.0
elePt_j
monoH,73097.61486816406
SMHtt_et,73836.43283081055
elePt_j
monoH,84146.0
SMHtt_et,81281.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_b
monoH,23676175.0
SMHtt_et,3517211.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_c
monoH,14337599.0
SMHtt_et,3057265.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_d
monoH,257333.0
SMHtt_et,237773.0
elePt_e
monoH,100504.21955871582
SMHtt_et,87525.16960144043
elePt_e
monoH,203860.0
SMHtt_et,194123.0
elePt_f
monoH,100479.74508666992
SMHtt_et,87525.16960144043
elePt_f
monoH,201521.0
SMHtt_et,194123.0
elePt_g
monoH,100479.74508666992
SMHtt_et,87525.16960144043
elePt_g
monoH,200854.0
SMHtt_et,194123.0
elePt_h
monoH,98181.38212585449
SMHtt_et,85456.99452209473
elePt_h
monoH,177231.0
SMHtt_et,166066.0
elePt_i
monoH,98181.38212585449
SMHtt_et,85456.99452209473
elePt_i
monoH,176681.0
SMHtt_et,166066.0
elePt_j
monoH,73097.61486816406
SMHtt_et,65098.378173828125
elePt_j
monoH,84146.0
SMHtt_et,81281.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_b
monoH,23676175.0
SMHtt_et,3517211.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_c
monoH,14337599.0
SMHtt_et,3057265.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_d
monoH,257333.0
SMHtt_et,237773.0
elePt_e
monoH,100504.21955871582
SMHtt_et,31.819808959960938
elePt_e
monoH,203860.0
SMHtt_et,194123.0
elePt_f
monoH,100479.74508666992
SMHtt_et,31.819808959960938
elePt_f
monoH,201521.0
SMHtt_et,194123.0
elePt_g
monoH,100479.74508666992
SMHtt_et,31.819808959960938
elePt_g
monoH,200854.0
SMHtt_et,194123.0
elePt_h
monoH,98181.38212585449
SMHtt_et,31.819808959960938
elePt_h
monoH,177231.0
SMHtt_et,166066.0
elePt_i
monoH,98181.38212585449
SMHtt_et,31.819808959960938
elePt_i
monoH,176681.0
SMHtt_et,166066.0
elePt_j
monoH,73097.61486816406
SMHtt_et,12.238388061523438
elePt_j
monoH,84146.0
SMHtt_et,81281.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1229584.0451660156
elePt_b
monoH,23676175.0
SMHtt_et,3517211.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1115331.1359863281
elePt_c
monoH,14337599.0
SMHtt_et,3057265.0
elePt_d
monoH,116737.21018981934
SMHtt_et,105948.37397766113
elePt_d
monoH,257333.0
SMHtt_et,237773.0
elePt_e
monoH,100504.21955871582
SMHtt_et,88423.41259765625
elePt_e
monoH,203860.0
SMHtt_et,194123.0
elePt_f
monoH,100479.74508666992
SMHtt_et,88423.41259765625
elePt_f
monoH,201521.0
SMHtt_et,194123.0
elePt_g
monoH,100479.74508666992
SMHtt_et,88423.41259765625
elePt_g
monoH,200854.0
SMHtt_et,194123.0
elePt_h
monoH,98181.38212585449
SMHtt_et,86340.55215454102
elePt_h
monoH,177231.0
SMHtt_et,166066.0
elePt_i
monoH,98181.38212585449
SMHtt_et,86340.55215454102
elePt_i
monoH,176681.0
SMHtt_et,166066.0
elePt_j
monoH,73097.61486816406
SMHtt_et,65658.86547851562
elePt_j
monoH,84146.0
SMHtt_et,81281.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1222986.2170410156
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1108848.3293457031
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,103260.74018859863
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,85787.181640625
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,85787.181640625
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,85787.181640625
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,83723.90322875977
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,83723.90322875977
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,63402.036376953125
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,1670321.6573486328
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,1222986.2170410156
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,1108848.3293457031
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,103260.74018859863
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,84906.07243347168
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,84906.07243347168
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,84906.07243347168
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,82857.47938537598
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,82857.47938537598
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,62848.892333984375
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,78.63379731738291
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,51.980232423521656
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,48.629759456799476
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,8.15144844224466
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,5.657830914623528
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,3.2101533128590063
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,3.2101533128590063
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,3.2101533128457156
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,3.2101533128457156
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,3.2071692336448403
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,78.63379731738252
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,51.98023242343622
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,48.6297594567093
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,8.151448441950064
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,5.65783091433438
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,3.2101533127445183
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,3.2101533127445183
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,3.2101533127361552
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,3.2101533127361552
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,3.2071692335418778
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,53.45982049259459
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,35.359982972737804
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,33.49827405464392
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,5.620130485306883
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,5.620130480653893
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,3.1724527598692953
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,3.1724527598692953
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,3.172452759869282
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,3.172452759869282
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,1.783745168835882
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,387466.4967956543
elePt_a
monoH,25583997.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,283663.30975341797
elePt_a
monoH,4147272.6884765625
SMHtt_et,387466.4967956543
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,283663.30975341797
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,257202.8088684082
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,23953.408178329468
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,23146.772346496582
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,23071.964265823364
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,23071.964265823364
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,22501.34365272522
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,22501.34365272522
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,16426.831245422363
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,440031.37420654297
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,322177.85552978516
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,292094.86904907227
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,27198.596237182617
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,26286.024885177612
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,100479.74508666992
SMHtt_et,26228.560930252075
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,100479.74508666992
SMHtt_et,26228.560930252075
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,98181.38212585449
SMHtt_et,25583.58345603943
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,98181.38212585449
SMHtt_et,25583.58345603943
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,73097.61486816406
SMHtt_et,18771.835949897766
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,440031.37420654297
elePt_a
monoH,25583997.0
SMHtt_et,3872873.0
elePt_b
monoH,3518822.4086914062
SMHtt_et,322177.85552978516
elePt_b
monoH,23676175.0
SMHtt_et,3504917.0
elePt_c
monoH,3251169.0703125
SMHtt_et,292094.86904907227
elePt_c
monoH,14337599.0
SMHtt_et,3046556.0
elePt_d
monoH,116737.21018981934
SMHtt_et,27198.596237182617
elePt_d
monoH,257333.0
SMHtt_et,235335.0
elePt_e
monoH,100504.21955871582
SMHtt_et,26286.024885177612
elePt_e
monoH,203860.0
SMHtt_et,192040.0
elePt_f
monoH,64511.48262023926
SMHtt_et,26228.560930252075
elePt_f
monoH,201521.0
SMHtt_et,192040.0
elePt_g
monoH,64511.48262023926
SMHtt_et,26228.560930252075
elePt_g
monoH,200854.0
SMHtt_et,192040.0
elePt_h
monoH,62953.71697998047
SMHtt_et,25583.58345603943
elePt_h
monoH,177231.0
SMHtt_et,164086.0
elePt_i
monoH,62953.71697998047
SMHtt_et,25583.58345603943
elePt_i
monoH,176681.0
SMHtt_et,164086.0
elePt_j
monoH,46840.11716461182
SMHtt_et,18771.835949897766
elePt_j
monoH,84146.0
SMHtt_et,79758.0
elePt_a
monoH,4147272.6884765625
SMHtt_et,440031.37420654297
elePt_b
monoH,3518822.4086914062
SMHtt_et,322177.85552978516
elePt_c
monoH,3251169.0703125
SMHtt_et,292094.86904907227
elePt_d
monoH,116737.21018981934
SMHtt_et,27198.596237182617
elePt_e
monoH,100504.21955871582
SMHtt_et,26286.024885177612
elePt_f
monoH,64511.48262023926
SMHtt_et,26228.560930252075
elePt_g
monoH,64511.48262023926
SMHtt_et,26228.560930252075
elePt_h
monoH,62953.71697998047
SMHtt_et,25583.58345603943
elePt_i
monoH,62953.71697998047
SMHtt_et,25583.58345603943
elePt_j
monoH,46840.11716461182
SMHtt_et,18771.835949897766
elePt_a
monoH,4147272.6884765625
SMHtt_et,440031.37420654297
elePt_b
monoH,3518822.4086914062
SMHtt_et,322177.85552978516
elePt_c
monoH,3251169.0703125
SMHtt_et,292094.86904907227
elePt_d
monoH,116737.21018981934
SMHtt_et,27198.596237182617
elePt_e
monoH,100504.21955871582
SMHtt_et,26286.024885177612
elePt_f
monoH,26356.202630996704
SMHtt_et,26228.560930252075
elePt_g
monoH,26356.202630996704
SMHtt_et,26228.560930252075
elePt_h
monoH,25719.776432037354
SMHtt_et,25583.58345603943
elePt_i
monoH,25719.776432037354
SMHtt_et,25583.58345603943
elePt_j
monoH,19136.556319236755
SMHtt_et,18771.835949897766
elePt_a
monoH,4147272.6884765625
SMHtt_et,440025.8471069336
elePt_b
monoH,3518822.4086914062
SMHtt_et,328849.23974609375
elePt_c
monoH,3251169.0703125
SMHtt_et,297318.38467407227
elePt_d
monoH,116737.21018981934
SMHtt_et,27236.622024536133
elePt_e
monoH,100504.21955871582
SMHtt_et,26310.252256393433
elePt_f
monoH,26356.202630996704
SMHtt_et,26252.841062545776
elePt_g
monoH,26356.202630996704
SMHtt_et,22388.258626937866
elePt_h
monoH,25719.776432037354
SMHtt_et,21819.917965888977
elePt_i
monoH,25719.776432037354
SMHtt_et,21819.917965888977
elePt_j
monoH,19136.556319236755
SMHtt_et,16524.868171691895
elePt_a
monoH,4147272.6884765625
SMHtt_et,53.45982049259459
elePt_b
monoH,3518822.4086914062
SMHtt_et,35.830415710580006
elePt_c
monoH,3251169.0703125
